1951|A Streetcar Named Desire|98|60
1952|The Greatest Show on Earth|48|40
1952|High Noon|97|58
1952|Ivanhoe|81|16
1952|Moulin Rouge|70|10
1952|The Quiet Man|91|45
1953|From Here to Eternity|90|62
1953|Julius Caesar|95|22
1953|The Robe|32|19
1953|Roman Holiday|97|60
1953|Shane|97|36
1954|On the Waterfront|99|105
1954|The Caine Mutiny|92|25
1954|The Country Girl|86|7
1954|Seven Brides for Seven Brothers|89|27
1954|Three Coins in the Fountain|60|10
1955|Marty|98|42
1955|Love Is a Many-Splendored Thing|53|15
1955|Mister Roberts|93|27
1955|Picnic|50|10
1955|The Rose Tattoo|63|8
1956|Around the World in 80 Days|69|42
1956|Friendly Persuasion|88|8
1956|Giant|93|45
1956|The King and I|96|26
1956|The Ten Commandments|88|41
1957|The Bridge on the River Kwai|95|61
1957|12 Angry Men|100|55
1957|Peyton Place|65|17
1957|Sayonara|93|14
1957|Witness for the Prosecution|100|33
1958|Gigi|81|37
1958|Auntie Mame|93|15
1958|Cat on a Hot Tin Roof|97|37
1958|The Defiant Ones|92|53
1958|Separate Tables|65|17
1959|Ben-Hur|86|51
1959|Anatomy of a Murder|100|50
1959|The Diary of Anne Frank|79|19
1959|The Nun's Story|88|17
1959|Room at the Top|100|21
1960|The Apartment|93|72
1960|The Alamo|52|21
1960|Elmer Gantry|94|31
1960|Sons and Lovers|67|9
1960|The Sundowners|75|12
1961|West Side Story|91|79
1961|Fanny|0|4
1961|The Guns of Navarone|92|24
1961|The Hustler|98|45
1961|Judgment at Nuremberg|91|23
1962|Lawrence of Arabia|93|122
1962|The Longest Day|87|23
1962|The Music Man|94|17
1962|Mutiny on the Bounty|70|20
1962|To Kill a Mockingbird|92|66
1963|Tom Jones|82|39
1963|America America|67|9
1963|Cleopatra|62|39
1963|How the West Was Won|86|22
1963|Lilies of the Field|92|24
1964|My Fair Lady|95|61
1964|Becket|76|25
